Date,Open,High,Low,Close,Adj Close,Volume
1976-05-26,0.000000,6.500000,6.125000,6.125000,2.893798,1000
1976-05-27,0.000000,6.500000,6.125000,6.125000,2.893798,400
1976-05-28,6.125000,6.125000,6.125000,6.125000,2.893798,0
1976-06-01,0.000000,6.500000,6.125000,6.125000,2.893798,600
1976-06-02,0.000000,6.250000,5.875000,5.875000,2.775683,800
1976-06-03,0.000000,6.125000,5.750000,5.750000,2.716627,800
1976-06-04,0.000000,5.875000,5.500000,5.500000,2.598511,200
1976-06-07,0.000000,6.000000,5.625000,5.625000,2.657568,400
1976-06-08,0.000000,6.125000,5.750000,5.750000,2.716627,1200
1976-06-09,0.000000,6.250000,5.875000,5.875000,2.775683,1600
1976-06-10,0.000000,6.250000,5.875000,5.875000,2.775683,200
1976-06-11,0.000000,6.250000,5.875000,5.875000,2.775683,200
1976-06-14,0.000000,6.250000,5.875000,5.875000,2.775683,1000
1976-06-15,0.000000,6.250000,5.875000,5.875000,2.775683,200
1976-06-16,0.000000,6.375000,6.000000,6.000000,2.834740,1600
1976-06-17,0.000000,6.375000,6.000000,6.000000,2.834740,600
1976-06-18,6.000000,6.000000,6.000000,6.000000,2.834740,0
1976-06-21,6.000000,6.000000,6.000000,6.000000,2.834740,0
1976-06-22,0.000000,6.500000,6.125000,6.125000,2.893798,1400
1976-06-23,0.000000,6.500000,6.125000,6.125000,2.893798,600
1976-06-24,0.000000,6.500000,6.125000,6.125000,2.893798,400
1976-06-25,6.125000,6.125000,6.125000,6.125000,2.893798,0
1976-06-28,0.000000,6.500000,6.125000,6.125000,2.893798,600
1976-06-29,6.125000,6.125000,6.125000,6.125000,2.893798,0
1976-06-30,6.125000,6.125000,6.125000,6.125000,2.893798,0
1976-07-01,0.000000,6.500000,6.125000,6.125000,2.893798,1400
1976-07-02,0.000000,6.375000,6.000000,6.000000,2.834740,200
1976-07-06,6.000000,6.000000,6.000000,6.000000,2.834740,0
1976-07-07,6.000000,6.000000,6.000000,6.000000,2.834740,0
1976-07-08,0.000000,6.375000,6.000000,6.000000,2.834740,200
1976-07-09,6.000000,6.000000,6.000000,6.000000,2.834740,0
1976-07-12,0.000000,6.375000,6.000000,6.000000,2.834740,200
1976-07-13,6.000000,6.000000,6.000000,6.000000,2.834740,0
1976-07-14,6.000000,6.000000,6.000000,6.000000,2.834740,0
1976-07-15,6.000000,6.000000,6.000000,6.000000,2.834740,0
1976-07-16,0.000000,6.375000,6.000000,6.000000,2.834740,400
1976-07-19,0.000000,6.375000,6.000000,6.000000,2.834740,200
1976-07-20,6.000000,6.000000,6.000000,6.000000,2.834740,0
1976-07-21,0.000000,6.250000,5.875000,5.875000,2.775683,400
1976-07-22,0.000000,6.000000,5.625000,5.625000,2.657568,1600
1976-07-23,5.625000,5.625000,5.625000,5.625000,2.657568,0
1976-07-26,0.000000,6.000000,5.625000,5.625000,2.657568,600
1976-07-27,0.000000,5.875000,5.500000,5.500000,2.598511,1200
1976-07-28,0.000000,5.750000,5.375000,5.375000,2.539455,1000
1976-07-29,0.000000,5.750000,5.375000,5.375000,2.539455,600
1976-07-30,0.000000,5.750000,5.375000,5.375000,2.539455,1000
1976-08-02,0.000000,5.750000,5.375000,5.375000,2.539455,800
1976-08-03,0.000000,5.750000,5.375000,5.375000,2.539455,400
1976-08-04,0.000000,5.750000,5.375000,5.375000,2.539455,8200
1976-08-05,0.000000,5.750000,5.375000,5.375000,2.539455,8200
1976-08-06,0.000000,5.750000,5.375000,5.375000,2.539455,5000
1976-08-09,0.000000,5.750000,5.375000,5.375000,2.539455,2800
1976-08-10,0.000000,5.750000,5.375000,5.375000,2.539455,200
1976-08-11,0.000000,5.750000,5.375000,5.375000,2.539455,400
1976-08-12,5.375000,5.375000,5.375000,5.375000,2.539455,0
1976-08-13,0.000000,5.750000,5.375000,5.375000,2.539455,200
1976-08-16,5.375000,5.375000,5.375000,5.375000,2.539455,0
1976-08-17,5.375000,5.375000,5.375000,5.375000,2.539455,0
1976-08-18,5.375000,5.375000,5.375000,5.375000,2.539455,0
1976-08-19,0.000000,5.625000,5.250000,5.250000,2.480398,6000
1976-08-20,0.000000,5.750000,5.375000,5.375000,2.539455,2000
1976-08-23,0.000000,5.750000,5.375000,5.375000,2.539455,800
1976-08-24,5.375000,5.375000,5.375000,5.375000,2.539455,0
1976-08-25,0.000000,5.750000,5.375000,5.375000,2.539455,6200
1976-08-26,5.375000,5.375000,5.375000,5.375000,2.539455,0
1976-08-27,0.000000,5.750000,5.375000,5.375000,2.539455,4200
1976-08-30,0.000000,5.750000,5.375000,5.375000,2.539455,1600
1976-08-31,0.000000,5.625000,5.250000,5.250000,2.480398,200
1976-09-01,0.000000,5.625000,5.250000,5.250000,2.480398,7200
1976-09-02,0.000000,5.750000,5.375000,5.375000,2.539455,3000
1976-09-03,5.375000,5.375000,5.375000,5.375000,2.539455,0
1976-09-07,0.000000,5.750000,5.375000,5.375000,2.539455,10000
1976-09-08,0.000000,5.750000,5.375000,5.375000,2.539455,200
1976-09-09,5.375000,5.375000,5.375000,5.375000,2.539455,0
1976-09-10,0.000000,5.750000,5.375000,5.375000,2.539455,1200
1976-09-13,0.000000,5.750000,5.375000,5.375000,2.539455,400
1976-09-14,0.000000,5.750000,5.375000,5.375000,2.539455,3400
1976-09-15,0.000000,5.625000,5.250000,5.250000,2.480398,4800
1976-09-16,0.000000,5.625000,5.250000,5.250000,2.480398,1000
1976-09-17,0.000000,5.625000,5.250000,5.250000,2.480398,1400
1976-09-20,5.250000,5.250000,5.250000,5.250000,2.480398,0
1976-09-21,0.000000,5.750000,5.375000,5.375000,2.539455,400
1976-09-22,0.000000,5.750000,5.375000,5.375000,2.539455,200
1976-09-23,0.000000,5.750000,5.375000,5.375000,2.539455,4600
1976-09-24,0.000000,5.750000,5.375000,5.375000,2.539455,17000
1976-09-27,0.000000,5.750000,5.375000,5.375000,2.539455,1000
1976-09-28,0.000000,5.750000,5.375000,5.375000,2.539455,200
1976-09-29,0.000000,5.750000,5.375000,5.375000,2.539455,200
1976-09-30,0.000000,5.750000,5.375000,5.375000,2.539455,200
1976-10-01,0.000000,5.875000,5.500000,5.500000,2.598511,1800
1976-10-04,0.000000,5.875000,5.500000,5.500000,2.598511,200
1976-10-05,5.500000,5.500000,5.500000,5.500000,2.598511,0
1976-10-06,0.000000,5.750000,5.375000,5.375000,2.539455,200
1976-10-07,0.000000,5.750000,5.375000,5.375000,2.539455,200
1976-10-08,5.375000,5.375000,5.375000,5.375000,2.539455,0
1976-10-11,0.000000,5.625000,5.250000,5.250000,2.480398,400
1976-10-12,0.000000,5.625000,5.250000,5.250000,2.480398,600
1976-10-13,0.000000,5.625000,5.250000,5.250000,2.480398,200
1976-10-14,5.250000,5.250000,5.250000,5.250000,2.480398,0
1976-10-15,0.000000,5.625000,5.250000,5.250000,2.480398,800
1976-10-18,5.250000,5.250000,5.250000,5.250000,2.480398,0
1976-10-19,5.250000,5.250000,5.250000,5.250000,2.480398,0
1976-10-20,0.000000,5.625000,5.250000,5.250000,2.480398,200
1976-10-21,0.000000,5.625000,5.250000,5.250000,2.480398,400
1976-10-22,5.250000,5.250000,5.250000,5.250000,2.480398,0
1976-10-25,0.000000,5.500000,5.125000,5.125000,2.421340,1000
1976-10-26,0.000000,5.500000,5.125000,5.125000,2.421340,4400
1976-10-27,0.000000,5.500000,5.125000,5.125000,2.421340,400
1976-10-28,0.000000,5.500000,5.125000,5.125000,2.421340,600
1976-10-29,5.125000,5.125000,5.125000,5.125000,2.421340,0
1976-11-01,0.000000,5.500000,5.125000,5.125000,2.421340,200
1976-11-03,0.000000,5.500000,5.125000,5.125000,2.421340,200
1976-11-04,0.000000,5.500000,5.125000,5.125000,2.421340,400
1976-11-05,0.000000,5.500000,5.125000,5.125000,2.421340,200
1976-11-08,0.000000,5.375000,5.000000,5.000000,2.362284,400
1976-11-09,5.000000,5.000000,5.000000,5.000000,2.362284,0
1976-11-10,0.000000,5.375000,5.000000,5.000000,2.362284,200
1976-11-11,0.000000,5.375000,5.000000,5.000000,2.362284,2800
1976-11-12,0.000000,5.375000,5.000000,5.000000,2.362284,2600
1976-11-15,0.000000,5.375000,5.000000,5.000000,2.362284,400
1976-11-16,0.000000,5.375000,5.000000,5.000000,2.362284,1400
1976-11-17,0.000000,5.375000,5.000000,5.000000,2.362284,200
1976-11-18,0.000000,5.375000,5.000000,5.000000,2.362284,600
1976-11-19,0.000000,5.625000,5.250000,5.250000,2.480398,1800
1976-11-22,0.000000,5.750000,5.375000,5.375000,2.539455,2000
1976-11-23,0.000000,5.750000,5.375000,5.375000,2.539455,200
1976-11-24,0.000000,5.750000,5.375000,5.375000,2.539455,1200
1976-11-26,5.375000,5.375000,5.375000,5.375000,2.539455,0
1976-11-29,0.000000,5.750000,5.375000,5.375000,2.539455,400
1976-11-30,0.000000,5.750000,5.375000,5.375000,2.539455,1000
1976-12-01,0.000000,5.750000,5.375000,5.375000,2.539455,2400
1976-12-02,0.000000,5.750000,5.375000,5.375000,2.539455,1600
1976-12-03,0.000000,5.750000,5.375000,5.375000,2.539455,400
1976-12-06,0.000000,5.750000,5.375000,5.375000,2.539455,600
1976-12-07,0.000000,5.875000,5.500000,5.500000,2.598511,2600
1976-12-08,0.000000,6.125000,5.750000,5.750000,2.716627,1200
1976-12-09,0.000000,6.125000,5.750000,5.750000,2.716627,600
1976-12-10,0.000000,6.125000,5.750000,5.750000,2.716627,1200
1976-12-13,0.000000,6.125000,5.750000,5.750000,2.716627,2000
1976-12-14,0.000000,6.125000,5.750000,5.750000,2.716627,200
1976-12-15,0.000000,6.125000,5.750000,5.750000,2.716627,2600
1976-12-16,0.000000,6.125000,5.750000,5.750000,2.716627,4600
1976-12-17,0.000000,6.125000,5.750000,5.750000,2.716627,800
1976-12-20,0.000000,6.125000,5.750000,5.750000,2.716627,800
1976-12-21,0.000000,6.125000,5.750000,5.750000,2.716627,2200
1976-12-22,0.000000,6.125000,5.750000,5.750000,2.716627,600
1976-12-23,0.000000,6.125000,5.750000,5.750000,2.716627,3000
1976-12-27,5.750000,5.750000,5.750000,5.750000,2.716627,0
1976-12-28,0.000000,6.125000,5.750000,5.750000,2.716627,2200
1976-12-29,5.750000,5.750000,5.750000,5.750000,2.716627,0
1976-12-30,0.000000,6.125000,5.750000,5.750000,2.716627,1200
1976-12-31,0.000000,6.125000,5.750000,5.750000,2.716627,3400
1977-01-03,0.000000,6.250000,5.875000,5.875000,2.775683,3200
1977-01-04,0.000000,6.500000,6.125000,6.125000,2.893798,5400
1977-01-05,0.000000,6.750000,6.375000,6.375000,3.011910,800
1977-01-06,0.000000,7.000000,6.625000,6.625000,3.130024,2600
1977-01-07,0.000000,7.000000,6.625000,6.625000,3.130024,2400
1977-01-10,0.000000,7.375000,7.000000,7.000000,3.307197,3600
1977-01-11,0.000000,7.500000,7.125000,7.125000,3.366253,2600
1977-01-12,0.000000,7.375000,7.000000,7.000000,3.307197,10000
1977-01-13,0.000000,7.375000,7.000000,7.000000,3.307197,3800
1977-01-14,0.000000,7.375000,7.000000,7.000000,3.307197,2000
1977-01-17,0.000000,7.375000,7.000000,7.000000,3.307197,200
1977-01-18,0.000000,7.375000,7.000000,7.000000,3.307197,1200
1977-01-19,0.000000,7.375000,7.000000,7.000000,3.307197,200
1977-01-20,7.000000,7.000000,7.000000,7.000000,3.307197,0
1977-01-21,0.000000,7.250000,6.875000,6.875000,3.248140,1000
1977-01-24,0.000000,7.250000,6.875000,6.875000,3.248140,4400
1977-01-25,0.000000,7.250000,6.875000,6.875000,3.248140,200
1977-01-26,0.000000,7.250000,6.875000,6.875000,3.248140,800
1977-01-27,0.000000,7.250000,6.875000,6.875000,3.248140,400
1977-01-28,0.000000,7.125000,6.750000,6.750000,3.189081,7800
1977-01-31,0.000000,7.125000,6.750000,6.750000,3.189081,1000
1977-02-01,0.000000,7.125000,6.750000,6.750000,3.189081,200
1977-02-02,0.000000,7.000000,6.625000,6.625000,3.130024,400
1977-02-03,0.000000,7.000000,6.625000,6.625000,3.130024,2400
1977-02-04,0.000000,7.000000,6.625000,6.625000,3.130024,6400
1977-02-07,0.000000,6.875000,6.500000,6.500000,3.070968,1000
1977-02-08,0.000000,6.875000,6.500000,6.500000,3.070968,400
1977-02-09,0.000000,6.875000,6.500000,6.500000,3.070968,600
1977-02-10,0.000000,7.000000,6.625000,6.625000,3.130024,1200
1977-02-11,0.000000,7.000000,6.625000,6.625000,3.130024,2800
1977-02-14,6.625000,6.625000,6.625000,6.625000,3.130024,0
1977-02-15,6.625000,6.625000,6.625000,6.625000,3.130024,0
1977-02-16,0.000000,6.875000,6.500000,6.500000,3.070968,600
1977-02-17,0.000000,6.875000,6.500000,6.500000,3.070968,800
1977-02-18,0.000000,6.875000,6.500000,6.500000,3.070968,400
1977-02-22,0.000000,6.875000,6.500000,6.500000,3.070968,200
1977-02-23,6.500000,6.500000,6.500000,6.500000,3.070968,0
1977-02-24,6.500000,6.500000,6.500000,6.500000,3.070968,0
1977-02-25,0.000000,6.875000,6.500000,6.500000,3.070968,200
1977-02-28,6.500000,6.500000,6.500000,6.500000,3.070968,0
1977-03-01,0.000000,6.875000,6.500000,6.500000,3.070968,600
1977-03-02,0.000000,6.875000,6.500000,6.500000,3.070968,400
1977-03-03,0.000000,6.875000,6.500000,6.500000,3.070968,400
1977-03-04,0.000000,6.875000,6.500000,6.500000,3.070968,1800
1977-03-07,0.000000,6.875000,6.500000,6.500000,3.070968,800
1977-03-08,0.000000,6.875000,6.500000,6.500000,3.070968,600
1977-03-09,0.000000,6.750000,6.375000,6.375000,3.011910,200
1977-03-10,6.375000,6.375000,6.375000,6.375000,3.011910,0
1977-03-11,6.375000,6.375000,6.375000,6.375000,3.011910,0
1977-03-14,6.375000,6.375000,6.375000,6.375000,3.011910,0
1977-03-15,0.000000,6.750000,6.375000,6.375000,3.011910,200
1977-03-16,0.000000,6.750000,6.375000,6.375000,3.011910,600
1977-03-17,0.000000,6.750000,6.375000,6.375000,3.011910,2000
1977-03-18,6.375000,6.375000,6.375000,6.375000,3.011910,0
1977-03-21,0.000000,6.750000,6.375000,6.375000,3.011910,200
1977-03-22,0.000000,6.625000,6.250000,6.250000,2.952852,600
1977-03-23,0.000000,6.625000,6.250000,6.250000,2.952852,1400
1977-03-24,6.250000,6.250000,6.250000,6.250000,2.952852,0
1977-03-25,6.250000,6.250000,6.250000,6.250000,2.952852,0
1977-03-28,0.000000,6.500000,6.125000,6.125000,2.893798,1200
1977-03-29,0.000000,6.500000,6.125000,6.125000,2.893798,600
1977-03-30,6.125000,6.125000,6.125000,6.125000,2.893798,0
1977-03-31,0.000000,6.250000,5.875000,5.875000,2.775683,2000
1977-04-01,0.000000,6.250000,5.875000,5.875000,2.775683,800
1977-04-04,0.000000,6.250000,5.875000,5.875000,2.775683,200
1977-04-05,5.875000,5.875000,5.875000,5.875000,2.775683,0
1977-04-06,0.000000,6.250000,5.875000,5.875000,2.775683,600
1977-04-07,0.000000,6.250000,5.875000,5.875000,2.775683,400
1977-04-11,0.000000,6.250000,5.875000,5.875000,2.775683,200
1977-04-12,5.875000,5.875000,5.875000,5.875000,2.775683,0
1977-04-13,0.000000,6.375000,6.000000,6.000000,2.834740,1200
1977-04-14,0.000000,6.375000,6.000000,6.000000,2.834740,800
1977-04-15,6.000000,6.000000,6.000000,6.000000,2.834740,0
1977-04-18,0.000000,6.375000,6.000000,6.000000,2.834740,1200
1977-04-19,0.000000,6.375000,6.000000,6.000000,2.834740,800
1977-04-20,6.000000,6.000000,6.000000,6.000000,2.834740,0
1977-04-21,0.000000,6.375000,6.000000,6.000000,2.834740,400
1977-04-22,0.000000,6.375000,6.000000,6.000000,2.834740,600
1977-04-25,6.000000,6.000000,6.000000,6.000000,2.834740,0
1977-04-26,0.000000,6.375000,6.000000,6.000000,2.834740,1000
1977-04-27,6.000000,6.000000,6.000000,6.000000,2.834740,0
1977-04-28,0.000000,6.375000,6.000000,6.000000,2.834740,1200
1977-04-29,0.000000,6.625000,6.250000,6.250000,2.952852,3800
1977-05-02,0.000000,6.625000,6.250000,6.250000,2.952852,2200
1977-05-03,0.000000,6.750000,6.375000,6.375000,3.011910,2000
1977-05-04,6.375000,6.375000,6.375000,6.375000,3.011910,0
1977-05-05,0.000000,6.750000,6.375000,6.375000,3.011910,400
1977-05-06,0.000000,6.750000,6.375000,6.375000,3.011910,1400
1977-05-09,0.000000,6.500000,6.125000,6.125000,2.893798,2000
1977-05-10,0.000000,6.625000,6.250000,6.250000,2.952852,2000
1977-05-11,0.000000,6.500000,6.125000,6.125000,2.893798,1200
1977-05-12,0.000000,6.500000,6.125000,6.125000,2.893798,200
1977-05-13,6.125000,6.125000,6.125000,6.125000,2.893798,0
1977-05-16,0.000000,6.625000,6.250000,6.250000,2.952852,200
1977-05-17,0.000000,6.500000,6.125000,6.125000,2.893798,1200
1977-05-18,6.125000,6.125000,6.125000,6.125000,2.893798,0
1977-05-19,0.000000,6.500000,6.125000,6.125000,2.893798,2400
1977-05-20,6.125000,6.125000,6.125000,6.125000,2.893798,0
1977-05-23,0.000000,6.500000,6.125000,6.125000,2.893798,800
1977-05-24,6.125000,6.125000,6.125000,6.125000,2.893798,0
1977-05-25,0.000000,6.500000,6.125000,6.125000,2.893798,200
1977-05-26,0.000000,6.500000,6.125000,6.125000,2.893798,200
1977-05-27,0.000000,6.500000,6.125000,6.125000,2.893798,1000
1977-05-31,0.000000,6.500000,6.125000,6.125000,2.893798,400
1977-06-01,0.000000,6.500000,6.125000,6.125000,2.893798,400
1977-06-02,6.125000,6.125000,6.125000,6.125000,2.893798,0
1977-06-03,6.125000,6.125000,6.125000,6.125000,2.893798,0
1977-06-06,0.000000,6.500000,6.125000,6.125000,2.893798,400
1977-06-07,0.000000,6.375000,6.000000,6.000000,2.834740,1000
1977-06-08,0.000000,6.375000,6.000000,6.000000,2.834740,4000
1977-06-09,0.000000,6.375000,6.000000,6.000000,2.834740,1000
1977-06-10,0.000000,6.375000,6.000000,6.000000,2.834740,200
1977-06-13,0.000000,6.375000,6.000000,6.000000,2.834740,400
1977-06-14,6.000000,6.000000,6.000000,6.000000,2.834740,0
1977-06-15,0.000000,6.375000,6.000000,6.000000,2.834740,4200
1977-06-16,0.000000,6.375000,6.000000,6.000000,2.834740,600
1977-06-17,6.000000,6.000000,6.000000,6.000000,2.834740,0
1977-06-20,6.000000,6.000000,6.000000,6.000000,2.834740,0
1977-06-21,0.000000,6.375000,6.000000,6.000000,2.834740,2200
1977-06-22,0.000000,6.375000,6.000000,6.000000,2.834740,400
1977-06-23,0.000000,6.375000,6.000000,6.000000,2.834740,3200
1977-06-24,0.000000,6.375000,6.000000,6.000000,2.834740,3000
1977-06-27,6.000000,6.000000,6.000000,6.000000,2.834740,0
1977-06-28,6.000000,6.000000,6.000000,6.000000,2.834740,0
1977-06-29,0.000000,6.375000,6.000000,6.000000,2.834740,600
1977-06-30,0.000000,6.375000,6.000000,6.000000,2.834740,11000
1977-07-01,0.000000,6.375000,6.000000,6.000000,2.834740,3200
1977-07-05,0.000000,6.625000,6.250000,6.250000,2.952852,3000
1977-07-06,0.000000,6.875000,6.500000,6.500000,3.070968,14800
1977-07-07,0.000000,7.625000,7.250000,7.250000,3.425310,10200
1977-07-08,0.000000,7.750000,7.375000,7.375000,3.484367,3600
1977-07-11,0.000000,7.750000,7.375000,7.375000,3.484367,7800
1977-07-12,0.000000,7.875000,7.500000,7.500000,3.543422,4800
1977-07-13,0.000000,7.875000,7.500000,7.500000,3.543422,2800
1977-07-15,0.000000,7.875000,7.500000,7.500000,3.543422,1000
1977-07-18,0.000000,7.875000,7.500000,7.500000,3.543422,4000
1977-07-19,0.000000,7.875000,7.500000,7.500000,3.543422,1200
1977-07-20,0.000000,7.875000,7.500000,7.500000,3.543422,2000
1977-07-21,7.500000,7.500000,7.500000,7.500000,3.543422,0
1977-07-22,0.000000,7.750000,7.375000,7.375000,3.484367,1600
1977-07-25,0.000000,7.750000,7.375000,7.375000,3.484367,2600
1977-07-26,0.000000,7.625000,7.250000,7.250000,3.425310,400
1977-07-27,0.000000,7.625000,7.250000,7.250000,3.425310,2200
1977-07-28,0.000000,7.625000,7.250000,7.250000,3.425310,1000
1977-07-29,0.000000,7.625000,7.250000,7.250000,3.425310,1000
1977-08-01,0.000000,7.625000,7.250000,7.250000,3.425310,2200
1977-08-02,0.000000,7.625000,7.250000,7.250000,3.425310,200
1977-08-03,0.000000,7.625000,7.250000,7.250000,3.425310,2400
1977-08-04,7.250000,7.250000,7.250000,7.250000,3.425310,0
1977-08-05,0.000000,7.625000,7.250000,7.250000,3.425310,200
1977-08-08,0.000000,7.625000,7.250000,7.250000,3.425310,2200
1977-08-09,0.000000,7.500000,7.125000,7.125000,3.366253,3000
1977-08-10,0.000000,7.500000,7.125000,7.125000,3.366253,400
1977-08-11,0.000000,7.375000,7.000000,7.000000,3.307197,200
1977-08-12,0.000000,7.375000,7.000000,7.000000,3.307197,1600
1977-08-15,0.000000,7.375000,7.000000,7.000000,3.307197,2000
1977-08-16,0.000000,7.375000,7.000000,7.000000,3.307197,3400
1977-08-17,0.000000,7.250000,6.875000,6.875000,3.248140,3200
1977-08-18,0.000000,7.125000,6.750000,6.750000,3.189081,800
1977-08-19,0.000000,7.125000,6.750000,6.750000,3.189081,200
1977-08-22,6.750000,6.750000,6.750000,6.750000,3.189081,0
1977-08-23,0.000000,7.250000,6.875000,6.875000,3.248140,800
1977-08-24,0.000000,7.250000,6.875000,6.875000,3.248140,1200
1977-08-25,6.875000,6.875000,6.875000,6.875000,3.248140,0
1977-08-26,0.000000,7.125000,6.750000,6.750000,3.189081,600
1977-08-29,0.000000,7.125000,6.750000,6.750000,3.189081,24000
1977-08-30,6.750000,6.750000,6.750000,6.750000,3.189081,0
1977-08-31,0.000000,7.125000,6.750000,6.750000,3.189081,400
1977-09-01,0.000000,7.125000,6.750000,6.750000,3.189081,2200
1977-09-02,0.000000,7.250000,6.875000,6.875000,3.248140,2600
1977-09-06,6.875000,6.875000,6.875000,6.875000,3.248140,0
1977-09-07,0.000000,7.250000,6.875000,6.875000,3.248140,400
1977-09-08,0.000000,7.375000,7.000000,7.000000,3.307197,9000
1977-09-09,0.000000,7.375000,7.000000,7.000000,3.307197,1200
1977-09-12,0.000000,7.125000,6.750000,6.750000,3.189081,5200
1977-09-13,0.000000,7.125000,6.750000,6.750000,3.189081,600
1977-09-14,0.000000,7.125000,6.750000,6.750000,3.189081,200
1977-09-15,0.000000,7.125000,6.750000,6.750000,3.189081,200
1977-09-16,6.750000,6.750000,6.750000,6.750000,3.189081,0
1977-09-19,6.750000,6.750000,6.750000,6.750000,3.189081,0
1977-09-20,6.750000,6.750000,6.750000,6.750000,3.189081,0
1977-09-21,0.000000,7.125000,6.750000,6.750000,3.189081,3200
1977-09-22,0.000000,7.125000,6.750000,6.750000,3.189081,800
1977-09-23,0.000000,7.000000,6.625000,6.625000,3.130024,2600
1977-09-26,0.000000,6.875000,6.500000,6.500000,3.070968,200
1977-09-27,0.000000,6.875000,6.500000,6.500000,3.070968,600
1977-09-28,0.000000,6.875000,6.500000,6.500000,3.070968,2400
1977-09-29,0.000000,7.000000,6.625000,6.625000,3.130024,3200
1977-09-30,0.000000,7.000000,6.625000,6.625000,3.130024,1400
1977-10-03,0.000000,7.000000,6.625000,6.625000,3.130024,8800
1977-10-04,0.000000,7.125000,6.750000,6.750000,3.189081,12200
1977-10-05,0.000000,7.125000,6.750000,6.750000,3.189081,400
1977-10-06,0.000000,7.125000,6.750000,6.750000,3.189081,2600
1977-10-07,0.000000,7.375000,7.000000,7.000000,3.307197,9400
1977-10-10,0.000000,7.750000,7.375000,7.375000,3.484367,9400
1977-10-11,0.000000,7.750000,7.375000,7.375000,3.484367,13200
1977-10-12,0.000000,7.750000,7.375000,7.375000,3.484367,14600
1977-10-13,0.000000,7.625000,7.250000,7.250000,3.425310,1400
1977-10-14,0.000000,7.625000,7.250000,7.250000,3.425310,4200
1977-10-17,0.000000,8.125000,7.750000,7.750000,3.661538,24200
1977-10-18,0.000000,8.125000,7.750000,7.750000,3.661538,9200
1977-10-19,0.000000,8.250000,7.875000,7.875000,3.720596,19800
1977-10-20,0.000000,8.250000,7.875000,7.875000,3.720596,5200
1977-10-21,0.000000,8.375000,8.000000,8.000000,3.779654,4200
1977-10-24,0.000000,8.250000,7.875000,7.875000,3.720596,8000
1977-10-25,0.000000,7.625000,7.250000,7.250000,3.425310,15800
1977-10-26,0.000000,7.875000,7.500000,7.500000,3.543422,9200
1977-10-27,0.000000,7.875000,7.500000,7.500000,3.543422,8200
1977-10-28,0.000000,7.875000,7.500000,7.500000,3.543422,600
1977-10-31,0.000000,8.000000,7.625000,7.625000,3.602481,6400
1977-11-01,0.000000,8.000000,7.625000,7.625000,3.602481,5000
1977-11-02,0.000000,8.000000,7.625000,7.625000,3.602481,2000
1977-11-03,0.000000,8.000000,7.625000,7.625000,3.602481,2000
1977-11-04,0.000000,8.000000,7.625000,7.625000,3.602481,4000
1977-11-07,0.000000,8.125000,7.750000,7.750000,3.661538,8400
1977-11-08,0.000000,8.125000,7.750000,7.750000,3.661538,4600
1977-11-09,0.000000,8.125000,7.750000,7.750000,3.661538,200
1977-11-10,0.000000,8.250000,7.875000,7.875000,3.720596,2000
1977-11-11,0.000000,8.875000,8.500000,8.500000,4.015884,17400
1977-11-14,0.000000,9.750000,9.375000,9.375000,4.429278,18600
1977-11-15,0.000000,10.125000,9.750000,9.750000,4.606452,35400
1977-11-16,0.000000,10.750000,10.375000,10.375000,4.901739,49000
1977-11-17,0.000000,10.375000,10.000000,10.000000,4.724568,48800
1977-11-18,0.000000,10.500000,10.125000,10.125000,4.783625,26600
1977-11-21,0.000000,10.500000,10.125000,10.125000,4.783625,20600
1977-11-22,0.000000,10.500000,10.125000,10.125000,4.783625,24000
1977-11-23,0.000000,10.375000,10.000000,10.000000,4.724568,6600
1977-11-25,0.000000,10.375000,10.000000,10.000000,4.724568,3600
1977-11-28,0.000000,10.250000,9.875000,9.875000,4.665509,14600
1977-11-29,0.000000,10.250000,9.875000,9.875000,4.665509,18000
1977-11-30,0.000000,10.250000,9.875000,9.875000,4.665509,5800
1977-12-01,0.000000,9.875000,9.500000,9.500000,4.488337,10600
1977-12-02,0.000000,10.000000,9.625000,9.625000,4.547392,7000
1977-12-05,0.000000,10.000000,9.625000,9.625000,4.547392,7200
1977-12-06,0.000000,10.250000,9.875000,9.875000,4.665509,10400
1977-12-07,0.000000,10.625000,10.250000,10.250000,4.842680,5000
1977-12-08,0.000000,12.250000,11.875000,11.875000,5.610422,32800
1977-12-09,0.000000,12.875000,12.500000,12.500000,5.905704,49600
1977-12-12,0.000000,12.125000,11.750000,11.750000,5.551367,17800
1977-12-13,0.000000,12.250000,11.875000,11.875000,5.610422,6400
1977-12-14,0.000000,11.000000,10.625000,10.625000,5.019851,15200
1977-12-15,0.000000,11.000000,10.625000,10.625000,5.019851,14400
1977-12-16,0.000000,11.625000,11.250000,11.250000,5.315136,7600
1977-12-19,0.000000,11.625000,11.250000,11.250000,5.315136,3600
1977-12-20,0.000000,11.000000,10.625000,10.625000,5.019851,8400
1977-12-21,0.000000,10.875000,10.500000,10.500000,4.960797,4400
1977-12-22,0.000000,10.875000,10.500000,10.500000,4.960797,4800
1977-12-23,0.000000,10.250000,9.875000,9.875000,4.665509,11200
1977-12-27,0.000000,10.375000,10.000000,10.000000,4.724568,1200
1977-12-28,0.000000,10.375000,10.000000,10.000000,4.724568,2400
1977-12-29,0.000000,10.375000,10.000000,10.000000,4.724568,800
1977-12-30,0.000000,10.500000,10.125000,10.125000,4.783625,4800
1978-01-03,0.000000,10.375000,10.000000,10.000000,4.724568,7600
